Material_Type,Strength,Weight_Capacity,Product_Category,Fragility_Level,Shipping_Type,Recyclability_Percentage,Biodegradability_Score,CO2_Emission_Score,Cost_Per_Unit,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
csn 17253,700,14.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.888888888888886,3.756880733944954
csn 17255,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
csn 17256,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
csn 17259,540,10.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.0,3.0082568807339447
csn 17265,550,11.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.555555555555557,3.055045871559633
csn 17346,550,11.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.555555555555557,3.055045871559633
csn 17348,550,11.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.555555555555557,3.055045871559633
csn 17359,540,10.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.0,3.0082568807339447
csn 17460,635,12.700000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.27777777777778,3.4527522935779817
csn 17465,980,19.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,54.44444444444444,5.06697247706422
csn 17501,640,12.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.55555555555556,3.4761467889908255
csn 422303,360,7.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.0,2.1660550458715595
csn 422304,420,8.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,23.333333333333332,2.446788990825688
csn 422305,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
csn 422306,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
csn 422307,700,14.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.888888888888886,3.756880733944954
csn 422308,800,16.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,44.44444444444444,4.224770642201835
csn 422410,100,2.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,5.555555555555555,0.9495412844036697
csn 422415,150,3.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,8.333333333333334,1.18348623853211
csn 422420,200,4.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,11.11111111111111,1.4174311926605505
csn 422425,250,5.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,13.88888888888889,1.651376146788991
csn 422430,300,6.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,16.666666666666668,1.885321100917431
csn 422435,350,7.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,19.444444444444443,2.1192660550458715
csn 422540,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
csn 422555,580,11.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.22222222222222,3.1954128440366976
csn 422630,363,7.26,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.166666666666668,2.180091743119266
csn 422640,441,8.82,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.5,2.545045871559633
csn 422650,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
csn 242660,588,11.76,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.666666666666664,3.2328440366972475
csn 422670,686,13.72,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.111111111111114,3.6913761467889907
csn 422709,530,10.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,29.444444444444443,2.961467889908257
csn 422712,422,8.44,electronics,High,International,65.0,0.4,200.0,18.0,1.0,23.444444444444443,2.456146788990826
csn 422713,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
csn 422724,637,12.74,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.388888888888886,3.4621100917431193
csn 422735,785,15.700000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,43.611111111111114,4.154587155963303
csn 422739,830,16.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,46.111111111111114,4.3651376146789
csn 422753,981,19.62,electronics,High,International,65.0,0.4,200.0,18.0,1.0,54.5,5.0716513761467885
csn 422906,550,11.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.555555555555557,3.055045871559633
csn 422912,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
csn 423042,380,7.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,21.11111111111111,2.259633027522936
csn 423044,380,7.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,21.11111111111111,2.259633027522936
csn 423045,380,7.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,21.11111111111111,2.259633027522936
csn 423047,380,7.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,21.11111111111111,2.259633027522936
csn 423115,180,3.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,10.0,1.3238532110091745
csn 423119,180,3.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,10.0,1.3238532110091745
csn 423123,180,3.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,10.0,1.3238532110091745
csn 423135,150,3.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,8.333333333333334,1.18348623853211
csn 423137,170,3.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,9.444444444444445,1.277064220183486
csn 423145,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
csn 423147,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
csn 423210,330,6.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.333333333333332,2.0256880733944955
csn 423212,330,6.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.333333333333332,2.0256880733944955
csn 423213,330,6.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.333333333333332,2.0256880733944955
csn 423214,330,6.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.333333333333332,2.0256880733944955
csn 423256,350,7.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,19.444444444444443,2.1192660550458715
csn 423311,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
csn 424201,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
csn 424203,430,8.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,23.88888888888889,2.4935779816513763
csn 424204,430,8.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,23.88888888888889,2.4935779816513763
csn 424250,340,6.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.88888888888889,2.0724770642201835
csn 424401,280,5.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.555555555555555,1.7917431192660551
csn 424413,200,4.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,11.11111111111111,1.4174311926605505
csn 424415,200,4.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,11.11111111111111,1.4174311926605505
steel st3kp gost 380-94,360,7.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.0,2.1660550458715595
steel st3pc gost 380-94,370,7.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.555555555555557,2.2128440366972475
steel st3cp gost 380-94,380,7.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,21.11111111111111,2.259633027522936
steel st4kp gost 380-94,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
steel st4ps gost 380-94,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
steel st4sp gost 380-94,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
steel st5ps gost 380-94,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
steel st5sp gost 380-94,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
steel st6ps gost 380-94,590,11.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.77777777777778,3.242201834862385
steel st6sp gost 380-94,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
steel s235 gost 27772-88,360,7.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.0,2.1660550458715595
steel s245 gost 27772-88,370,7.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.555555555555557,2.2128440366972475
steel s255 gost 27772-88,370,7.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.555555555555557,2.2128440366972475
steel s285 gost 27772-88,390,7.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,21.666666666666668,2.306422018348624
steel s345 gost 27772-88,450,9.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.0,2.5871559633027523
steel s375 gost 27772-88,480,9.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.666666666666668,2.7275229357798167
steel 08 gost 1050-88,320,6.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,17.77777777777778,1.9788990825688073
steel 10 gost 1050-88,330,6.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.333333333333332,2.0256880733944955
steel 10 gost 1050-88,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
steel 10 gost 1050-88,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
steel 10 gost 1050-88,290,5.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,16.11111111111111,1.838532110091743
steel 15 gost 1050-88,370,7.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.555555555555557,2.2128440366972475
steel 15 gost 1050-88,450,9.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.0,2.5871559633027523
steel 15 gost 1050-88,440,8.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.444444444444443,2.540366972477064
steel 15 gost 1050-88,340,6.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.88888888888889,2.0724770642201835
steel 20 gost 1050-88,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
steel 20 gost 1050-88,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
steel 20 gost 1050-88,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
steel 20 gost 1050-88,390,7.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,21.666666666666668,2.306422018348624
steel 25 gost 1050-88,450,9.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.0,2.5871559633027523
steel 25 gost 1050-88,550,11.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.555555555555557,3.055045871559633
steel 25 gost 1050-88,540,10.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.0,3.0082568807339447
steel 25 gost 1050-88,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
steel 30 gost 1050-88,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
steel 30 gost 1050-88,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
steel 30 gost 1050-88,560,11.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,31.11111111111111,3.101834862385321
steel 30 gost 1050-88,440,8.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.444444444444443,2.540366972477064
steel 30 gost 1050-88,575,11.5,electronics,High,International,65.0,0.4,200.0,18.0,1.0,31.944444444444443,3.1720183486238533
steel 35 gost 1050-88,530,10.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,29.444444444444443,2.961467889908257
steel 35 gost 1050-88,650,13.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,36.111111111111114,3.522935779816514
steel 35 gost 1050-88,1000,20.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,55.55555555555556,5.160550458715596
steel 35 gost 1050-88,590,11.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.77777777777778,3.242201834862385
steel 35 gost 1050-88,470,9.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.11111111111111,2.6807339449541283
steel 35 gost 1050-88,625,12.5,electronics,High,International,65.0,0.4,200.0,18.0,1.0,34.72222222222222,3.4059633027522938
steel 40 gost 1050-88,570,11.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,31.666666666666668,3.148623853211009
steel 40 gost 1050-88,700,14.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.888888888888886,3.756880733944954
steel 40 gost 1050-88,1000,20.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,55.55555555555556,5.160550458715596
steel 40 gost 1050-88,610,12.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.888888888888886,3.3357798165137615
steel 40 gost 1050-88,510,10.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.333333333333332,2.8678899082568807
steel 40 gost 1050-88,675,13.5,electronics,High,International,65.0,0.4,200.0,18.0,1.0,37.5,3.639908256880734
steel 45 gost 1050-88,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
steel 45 gost 1050-88,750,15.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,41.666666666666664,3.9908256880733943
steel 45 gost 1050-88,900,18.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,50.0,4.692660550458716
steel 45 gost 1050-88,1000,20.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,55.55555555555556,5.160550458715596
steel 45 gost 1050-88,1200,24.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,66.66666666666667,6.0963302752293576
steel 45 gost 1050-88,750,15.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,41.666666666666664,3.9908256880733943
steel 45 gost 1050-88,640,12.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.55555555555556,3.4761467889908255
steel 45 gost 1050-88,540,10.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.0,3.0082568807339447
steel 45 gost 1050-88,705,14.1,electronics,High,International,65.0,0.4,200.0,18.0,1.0,39.166666666666664,3.780275229357798
steel 50 gost 1050-88,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
steel 50 gost 1050-88,900,18.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,50.0,4.692660550458716
steel 50 gost 1050-88,660,13.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,36.666666666666664,3.569724770642202
steel 50 gost 1050-88,560,11.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,31.11111111111111,3.101834862385321
steel 50 gost 1050-88,725,14.5,electronics,High,International,65.0,0.4,200.0,18.0,1.0,40.27777777777778,3.873853211009174
steel 55 gost 1050-88,630,12.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.0,3.4293577981651375
steel 55 gost 1050-88,775,15.5,electronics,High,International,65.0,0.4,200.0,18.0,1.0,43.05555555555556,4.1077981651376145
steel 60 gost 1050-88,680,13.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,37.77777777777778,3.663302752293578
steel 60 gost 1050-88,825,16.5,electronics,High,International,65.0,0.4,200.0,18.0,1.0,45.833333333333336,4.341743119266055
steel 20g gost 1050-88,460,9.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.555555555555557,2.6339449541284408
steel 20g gost 1050-88,570,11.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,31.666666666666668,3.148623853211009
steel 30g gost 1050-88,550,11.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.555555555555557,3.055045871559633
steel 30g gost 1050-88,680,13.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,37.77777777777778,3.663302752293578
steel 40g gost 1050-88,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
steel 40g gost 1050-88,840,16.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,46.666666666666664,4.411926605504587
steel 50g gost 1050-88,660,13.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,36.666666666666664,3.569724770642202
steel 50g gost 1050-88,820,16.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,45.55555555555556,4.318348623853211
steel 65g gost 1050-88,750,15.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,41.666666666666664,3.9908256880733943
steel 65g gost 1050-88,900,18.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,50.0,4.692660550458716
steel 65g gost 1050-88,1500,30.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,83.33333333333333,7.5
steel a11 gost 1414-75,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
steel a12 gost 1414-75,510,10.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.333333333333332,2.8678899082568807
steel a12 gost 1414-75,460,9.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.555555555555557,2.6339449541284408
steel a20 gost 1414-75,530,10.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,29.444444444444443,2.961467889908257
steel a30 gost 1414-75,540,10.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.0,3.0082568807339447
steel a35 gost 1414-75,570,11.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,31.666666666666668,3.148623853211009
steel 15ch gost 4543-71,690,13.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.333333333333336,3.710091743119266
steel 20ch gost 4543-71,780,15.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,43.333333333333336,4.131192660550459
steel 20ch gost 4543-71,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
steel 20ch gost 4543-71,700,14.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.888888888888886,3.756880733944954
