product_id,product_name,product_category_x,product_weight_kg,fragility_level,required_strength_score,preferred_biodegradability_score,max_packaging_cost_inr,temperature_sensitive,material_id,material_name,strength_score,weight_capacity_kg,biodegradability_score,co2_emission_kg,recyclability_percent,cost_per_unit_inr,product_category_y,used_for_products,target_cost_inr,target_co2_kg
P083,Packaged Salad,Food,0.6,Medium,5,9,95,Yes,M110,Recyclable EPS alternative foam,7,9,6,3.2,70,130,Cold Chain,Insulated packaging,136.0,3.5
P083,Packaged Salad,Food,0.6,Medium,5,9,95,Yes,M111,Paper bubble wrap,6,6,9,1.6,85,85,E-commerce,Protective wrapping,91.0,1.9000000000000001
P083,Packaged Salad,Food,0.6,Medium,5,9,95,Yes,M112,Corrugated mailers,7,10,9,1.8,90,75,E-commerce,Book shipping,81.0,2.1
P083,Packaged Salad,Food,0.6,Medium,5,9,95,Yes,M113,Rigid paper mailer envelopes,6,7,9,1.7,88,70,E-commerce,Document shipping,76.0,2.0
P083,Packaged Salad,Food,0.6,Medium,5,9,95,Yes,M114,Tamper-evident paper seals,4,2,9,1.2,80,40,E-commerce,Secure packaging,46.0,1.5
P083,Packaged Salad,Food,0.6,Medium,5,9,95,Yes,M115,Inflatable paper air pillows,5,4,9,1.4,78,60,E-commerce,Void fill,66.0,1.7
P083,Packaged Salad,Food,0.6,Medium,5,9,95,Yes,M116,Grease-resistant molded fiber,6,6,9,1.5,80,70,Food,Burger boxes,76.0,1.8
P083,Packaged Salad,Food,0.6,Medium,5,9,95,Yes,M117,Barrier-coated paper trays,6,6,8,2.3,72,85,Food,Meal trays,91.0,2.5999999999999996
P083,Packaged Salad,Food,0.6,Medium,5,9,95,Yes,M118,Compostable takeaway clamshells,5,5,10,1.2,75,90,Food,Takeaway meals,96.0,1.5
P083,Packaged Salad,Food,0.6,Medium,5,9,95,Yes,M119,Modified atmosphere packaging film,6,5,2,4.4,55,140,Food,Fresh produce,146.0,4.7
P083,Packaged Salad,Food,0.6,Medium,5,9,95,Yes,M120,Fiber-reinforced paperboard,8,14,9,2.2,85,110,Industrial,Heavy cartons,116.0,2.5
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M001,Single-wall corrugated cardboard,8,15,9,1.6,92,55,Electronics,Shipping boxes,62.5,1.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M002,Double-wall corrugated cardboard,9,20,8,2.0,90,75,Electronics,Heavy-duty boxes,82.5,2.375
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M003,Triple-wall corrugated cardboard,10,30,7,2.5,88,95,Industrial,Machinery packaging,102.5,2.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M004,Kraft linerboard,7,12,9,1.5,90,50,Food,Outer cartons,57.5,1.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M005,Test linerboard,7,10,8,1.8,85,48,Retail,Packaging cartons,55.5,2.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M006,Solid bleached sulfate (SBS),7,10,6,2.6,82,75,Cosmetics,Premium boxes,82.5,2.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M007,Solid unbleached board (SUB),8,12,7,2.2,85,70,Food,Dry food boxes,77.5,2.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M008,Folding boxboard (FBB),7,9,8,2.0,88,65,Pharma,Medicine cartons,72.5,2.375
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M009,Chipboard,6,8,7,2.4,80,40,Retail,Cereal boxes,47.5,2.775
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M010,Thick-wall molded pulp,6,8,10,1.2,88,45,Electronics,Protective trays,52.5,1.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M011,Thin-wall molded pulp,5,6,10,1.0,90,42,Electronics,Insert trays,49.5,1.375
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M012,Cellulose acetate film,4,2,8,1.5,60,85,Food,Wrappers,92.5,1.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M013,Glassine paper,4,3,7,1.7,65,38,Food,Bakery wraps,45.5,2.075
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M014,Wax-coated paper,4,3,6,2.2,55,40,Food,Greaseproof wraps,47.5,2.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M015,Greaseproof paper,4,3,7,1.9,60,42,Food,Fast food wraps,49.5,2.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M016,Jute fiber sheet,7,12,9,1.7,80,95,Agriculture,Produce sacks,102.5,2.075
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M017,Cotton textile wrap,6,8,8,2.1,75,105,Retail,Reusable bags,112.5,2.475
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M018,Hemp fiber paper,6,7,9,1.4,78,90,Retail,Eco bags,97.5,1.775
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M019,Kenaf fiber board,7,10,9,1.6,80,88,Industrial,Boards,95.5,1.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M020,Rice husk fiber board,6,9,8,1.8,75,85,Food,Food boxes,92.5,2.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M021,Wheat straw pulp board,6,8,9,1.5,78,82,Food,Takeaway boxes,89.5,1.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M022,Banana fiber paper,5,6,9,1.3,80,80,Retail,Paper bags,87.5,1.675
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M023,Areca leaf plates,5,4,10,1.1,70,65,Food,Disposable plates,72.5,1.475
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M024,Paper foam,5,5,9,1.2,85,70,Electronics,Cushioning,77.5,1.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M025,Honeycomb paperboard,8,18,9,1.8,90,90,Industrial,Pallets,97.5,2.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M026,PLA bioplastic,5,3,8,2.9,60,95,Food,Containers,102.5,3.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M027,PHA bioplastic,5,3,9,2.4,65,110,Food,Compostable packs,117.5,2.775
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M028,PBS bioplastic,5,3,8,2.7,62,100,Food,Flexible packaging,107.5,3.075
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M029,Starch-based bioplastic,5,3,8,2.6,65,90,Food,Carry bags,97.5,2.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M030,Sugarcane bagasse pulp,5,4,10,1.1,75,60,Food,Plates,67.5,1.475
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M031,Bamboo molded pulp,6,6,10,1.3,70,85,Home,Containers,92.5,1.675
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M032,Mushroom mycelium packaging,5,5,10,0.9,100,110,Electronics,Protective packaging,117.5,1.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M033,Palm leaf packaging,5,4,10,1.2,70,70,Food,Disposable bowls,77.5,1.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M034,Seaweed film,4,2,9,1.4,55,120,Food,Edible wraps,127.5,1.775
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M035,Cellulose bioplastic,4,2,9,1.6,60,100,Food,Films,107.5,1.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M036,Chitosan biopolymer film,4,2,9,1.8,55,130,Food,Antimicrobial wraps,137.5,2.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M037,Algae-based packaging,4,3,9,1.5,60,125,Food,Eco wraps,132.5,1.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M038,Corn husk fiber,5,4,9,1.4,70,85,Food,Food trays,92.5,1.775
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M039,Coconut coir fiber,6,7,9,1.6,75,90,Agriculture,Sacks,97.5,1.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M040,Wood wool packaging,6,6,9,1.5,80,80,Electronics,Cushioning,87.5,1.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M041,Bio-coated paper,6,7,8,2.1,70,75,Food,Liquid cartons,82.5,2.475
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M042,Compostable multilayer film,4,3,8,2.5,55,115,Food,Flexible packs,122.5,2.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M043,Natural latex packaging,5,4,8,2.3,65,105,Medical,Gloves,112.5,2.675
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M044,Paper-laminated bioplastic,5,4,7,2.8,60,98,Food,Pouches,105.5,3.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M045,Starch biodegradable foam,6,6,9,1.9,70,90,Electronics,Cushioning,97.5,2.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M046,PLA-coated paperboard,6,6,8,2.4,75,88,Food,Cups,95.5,2.775
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M047,PHA-coated paperboard,6,6,9,2.2,78,92,Food,Takeaway boxes,99.5,2.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M048,Bio-based barrier film,4,3,8,2.6,58,120,Food,Sealed packs,127.5,2.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M049,Compostable shrink wrap,4,3,7,2.9,55,110,Retail,Wrapping,117.5,3.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M050,Bio-resin composite,7,8,8,2.7,65,130,Industrial,Protective shells,137.5,3.075
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M051,PET plastic,7,6,2,3.8,85,70,Beverage,Bottles,77.5,4.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M052,Recycled PET (rPET),7,6,3,2.9,90,78,Beverage,Bottles,85.5,3.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M053,HDPE plastic,8,9,2,3.4,88,82,Pharma,Containers,89.5,3.775
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M054,Recycled HDPE,8,9,3,2.8,90,85,Pharma,Containers,92.5,3.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M055,LDPE plastic,6,5,1,3.6,70,65,Retail,Bags,72.5,3.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M056,Recycled LDPE,6,5,2,3.0,75,70,Retail,Bags,77.5,3.375
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M057,PP plastic,7,7,2,3.2,80,78,Food,Food tubs,85.5,3.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M058,Recycled PP,7,7,3,2.7,85,82,Food,Containers,89.5,3.075
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M059,PS plastic,6,6,1,4.1,60,72,Food,Cups,79.5,4.475
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M060,EPS foam,8,10,1,4.9,35,90,Electronics,Cushioning,97.5,5.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M061,EPP foam,8,12,1,4.2,45,115,Automotive,Parts,122.5,4.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M062,PVC plastic,7,8,1,4.5,55,85,Industrial,Pipes,92.5,4.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M063,Bio-PET,7,6,3,3.1,85,88,Beverage,Bottles,95.5,3.475
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M064,Oxo-degradable plastic,6,5,2,4.0,50,75,Retail,Bags,82.5,4.375
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M065,Multilayer plastic film,6,5,1,4.8,40,90,Food,Snack packs,97.5,5.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M066,PE stretch film,6,6,1,3.9,60,80,Logistics,Wrapping,87.5,4.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M067,Blown PE film,6,6,1,3.7,65,78,Retail,Wraps,85.5,4.075
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M068,Injection molded PP,8,9,2,3.3,80,95,Industrial,Crates,102.5,3.675
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M069,Thermoformed PET,7,6,2,3.6,85,88,Food,Trays,95.5,3.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M070,PE foam,7,8,1,4.0,55,100,Electronics,Cushioning,107.5,4.375
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M071,EVOH barrier film,6,5,1,4.2,50,120,Food,Vacuum packs,127.5,4.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M072,Nylon (PA) film,7,7,1,4.6,60,110,Food,Sealed packs,117.5,4.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M073,Polycarbonate,9,15,1,5.2,75,180,Industrial,Protective cases,187.5,5.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M074,ABS plastic,8,12,1,4.8,70,160,Industrial,Housings,167.5,5.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M075,Acetal (POM),8,10,1,4.4,65,155,Industrial,Precision parts,162.5,4.775
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M076,Soda-lime glass,9,20,1,5.2,100,140,Cosmetics,Bottles,147.5,5.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M077,Flint glass,9,18,1,5.0,100,150,Food,Jars,157.5,5.375
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M078,Amber glass,9,18,1,5.1,100,145,Pharma,Medicine bottles,152.5,5.475
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M079,Borosilicate glass,9,22,1,5.8,100,165,Pharma,Lab containers,172.5,6.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M080,Tempered glass,10,25,1,6.0,100,180,Electronics,Protective panels,187.5,6.375
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M081,Aluminum can alloy,9,12,2,4.8,95,120,Beverage,Cans,127.5,5.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M082,Aluminum foil,6,5,2,4.5,95,90,Food,Wrapping,97.5,4.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M083,Recycled aluminum,9,12,2,3.5,98,110,Beverage,Cans,117.5,3.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M084,Tinplate steel,10,25,1,6.2,92,160,Food,Cans,167.5,6.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M085,Chromium coated steel,10,28,1,6.5,90,170,Food,Containers,177.5,6.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M086,Stainless steel 304,10,30,1,6.8,85,220,Industrial,Drums,227.5,7.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M087,Stainless steel 316,10,32,1,7.0,85,240,Medical,Containers,247.5,7.375
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M088,Galvanized steel,10,35,1,6.6,88,200,Industrial,Crates,207.5,6.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M089,Cold rolled steel,10,40,1,7.2,85,210,Industrial,Heavy crates,217.5,7.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M090,Recycled steel,10,38,1,5.5,92,190,Industrial,Containers,197.5,5.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M091,Copper packaging foil,8,10,1,5.9,90,230,Food,Special wraps,237.5,6.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M092,Brass containers,9,18,1,6.4,88,260,Decor,Gift boxes,267.5,6.775
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M093,Lightweight aluminum sheet,8,10,2,4.2,95,115,Electronics,Casings,122.5,4.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M094,Heavy gauge aluminum,9,20,2,5.1,95,140,Industrial,Panels,147.5,5.475
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M095,Metalized paper,6,6,5,3.5,70,85,Food,Snack packs,92.5,3.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M096,Aluminum composite panel,9,25,1,6.3,80,210,Construction,Panels,217.5,6.675
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M097,Steel drums,10,50,1,7.5,85,300,Chemical,Barrels,307.5,7.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M098,Metal closures,8,5,1,4.9,90,60,Beverage,Bottle caps,67.5,5.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M099,Aerosol aluminum cans,9,12,2,5.0,95,130,Cosmetics,Spray cans,137.5,5.375
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M100,Food-grade steel cans,10,30,1,6.6,92,175,Food,Canned goods,182.5,6.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M101,Medical-grade Tyvek,6,5,2,3.8,85,140,Pharma,Sterile pouches,147.5,4.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M102,Blister aluminum foil,7,4,1,4.6,95,120,Pharma,Tablet blisters,127.5,4.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M103,PVC/PVDC blister film,6,4,1,4.9,60,110,Pharma,Medicine packs,117.5,5.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M104,Sterile paper pouches,5,4,7,2.1,75,95,Medical,Surgical tools,102.5,2.475
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M105,HDPE medical bottles,8,8,2,3.3,88,90,Pharma,Liquid medicine bottles,97.5,3.675
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M106,Vacuum insulated panels,9,20,1,6.9,50,260,Cold Chain,Thermal containers,267.5,7.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M107,Gel-based cold packs,6,6,1,4.8,40,180,Cold Chain,Vaccine shipping,187.5,5.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M108,Reflective thermal liners,5,5,3,3.9,60,120,Cold Chain,Food delivery bags,127.5,4.275
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M109,Insulated paper liners,6,7,8,2.0,75,95,Cold Chain,Fresh food boxes,102.5,2.375
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M110,Recyclable EPS alternative foam,7,9,6,3.2,70,130,Cold Chain,Insulated packaging,137.5,3.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M111,Paper bubble wrap,6,6,9,1.6,85,85,E-commerce,Protective wrapping,92.5,1.975
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M112,Corrugated mailers,7,10,9,1.8,90,75,E-commerce,Book shipping,82.5,2.175
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M113,Rigid paper mailer envelopes,6,7,9,1.7,88,70,E-commerce,Document shipping,77.5,2.075
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M114,Tamper-evident paper seals,4,2,9,1.2,80,40,E-commerce,Secure packaging,47.5,1.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M115,Inflatable paper air pillows,5,4,9,1.4,78,60,E-commerce,Void fill,67.5,1.775
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M116,Grease-resistant molded fiber,6,6,9,1.5,80,70,Food,Burger boxes,77.5,1.875
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M117,Barrier-coated paper trays,6,6,8,2.3,72,85,Food,Meal trays,92.5,2.675
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M118,Compostable takeaway clamshells,5,5,10,1.2,75,90,Food,Takeaway meals,97.5,1.575
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M119,Modified atmosphere packaging film,6,5,2,4.4,55,140,Food,Fresh produce,147.5,4.775
P084,Cut Fruits Box,Food,0.75,Medium,5,9,100,Yes,M120,Fiber-reinforced paperboard,8,14,9,2.2,85,110,Industrial,Heavy cartons,117.5,2.575
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M001,Single-wall corrugated cardboard,8,15,9,1.6,92,55,Electronics,Shipping boxes,61.0,1.9000000000000001
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M002,Double-wall corrugated cardboard,9,20,8,2.0,90,75,Electronics,Heavy-duty boxes,81.0,2.3
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M003,Triple-wall corrugated cardboard,10,30,7,2.5,88,95,Industrial,Machinery packaging,101.0,2.8
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M004,Kraft linerboard,7,12,9,1.5,90,50,Food,Outer cartons,56.0,1.8
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M005,Test linerboard,7,10,8,1.8,85,48,Retail,Packaging cartons,54.0,2.1
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M006,Solid bleached sulfate (SBS),7,10,6,2.6,82,75,Cosmetics,Premium boxes,81.0,2.9
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M007,Solid unbleached board (SUB),8,12,7,2.2,85,70,Food,Dry food boxes,76.0,2.5
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M008,Folding boxboard (FBB),7,9,8,2.0,88,65,Pharma,Medicine cartons,71.0,2.3
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M009,Chipboard,6,8,7,2.4,80,40,Retail,Cereal boxes,46.0,2.6999999999999997
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M010,Thick-wall molded pulp,6,8,10,1.2,88,45,Electronics,Protective trays,51.0,1.5
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M011,Thin-wall molded pulp,5,6,10,1.0,90,42,Electronics,Insert trays,48.0,1.3
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M012,Cellulose acetate film,4,2,8,1.5,60,85,Food,Wrappers,91.0,1.8
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M013,Glassine paper,4,3,7,1.7,65,38,Food,Bakery wraps,44.0,2.0
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M014,Wax-coated paper,4,3,6,2.2,55,40,Food,Greaseproof wraps,46.0,2.5
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M015,Greaseproof paper,4,3,7,1.9,60,42,Food,Fast food wraps,48.0,2.1999999999999997
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M016,Jute fiber sheet,7,12,9,1.7,80,95,Agriculture,Produce sacks,101.0,2.0
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M017,Cotton textile wrap,6,8,8,2.1,75,105,Retail,Reusable bags,111.0,2.4
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M018,Hemp fiber paper,6,7,9,1.4,78,90,Retail,Eco bags,96.0,1.7
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M019,Kenaf fiber board,7,10,9,1.6,80,88,Industrial,Boards,94.0,1.9000000000000001
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M020,Rice husk fiber board,6,9,8,1.8,75,85,Food,Food boxes,91.0,2.1
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M021,Wheat straw pulp board,6,8,9,1.5,78,82,Food,Takeaway boxes,88.0,1.8
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M022,Banana fiber paper,5,6,9,1.3,80,80,Retail,Paper bags,86.0,1.6
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M023,Areca leaf plates,5,4,10,1.1,70,65,Food,Disposable plates,71.0,1.4000000000000001
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M024,Paper foam,5,5,9,1.2,85,70,Electronics,Cushioning,76.0,1.5
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M025,Honeycomb paperboard,8,18,9,1.8,90,90,Industrial,Pallets,96.0,2.1
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M026,PLA bioplastic,5,3,8,2.9,60,95,Food,Containers,101.0,3.1999999999999997
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M027,PHA bioplastic,5,3,9,2.4,65,110,Food,Compostable packs,116.0,2.6999999999999997
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M028,PBS bioplastic,5,3,8,2.7,62,100,Food,Flexible packaging,106.0,3.0
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M029,Starch-based bioplastic,5,3,8,2.6,65,90,Food,Carry bags,96.0,2.9
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M030,Sugarcane bagasse pulp,5,4,10,1.1,75,60,Food,Plates,66.0,1.4000000000000001
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M031,Bamboo molded pulp,6,6,10,1.3,70,85,Home,Containers,91.0,1.6
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M032,Mushroom mycelium packaging,5,5,10,0.9,100,110,Electronics,Protective packaging,116.0,1.2
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M033,Palm leaf packaging,5,4,10,1.2,70,70,Food,Disposable bowls,76.0,1.5
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M034,Seaweed film,4,2,9,1.4,55,120,Food,Edible wraps,126.0,1.7
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M035,Cellulose bioplastic,4,2,9,1.6,60,100,Food,Films,106.0,1.9000000000000001
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M036,Chitosan biopolymer film,4,2,9,1.8,55,130,Food,Antimicrobial wraps,136.0,2.1
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M037,Algae-based packaging,4,3,9,1.5,60,125,Food,Eco wraps,131.0,1.8
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M038,Corn husk fiber,5,4,9,1.4,70,85,Food,Food trays,91.0,1.7
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M039,Coconut coir fiber,6,7,9,1.6,75,90,Agriculture,Sacks,96.0,1.9000000000000001
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M040,Wood wool packaging,6,6,9,1.5,80,80,Electronics,Cushioning,86.0,1.8
P085,Cold Brew Coffee,Food,0.6,Medium,6,6,120,Yes,M041,Bio-coated paper,6,7,8,2.1,70,75,Food,Liquid cartons,81.0,2.4
